SC3.SC3_35,SC3.SC3_34,SC3.SC3_33,SC3.SC3_32,SC3.SC3_31,SC3.SC3_30,SC3.SC3_29,SC3.SC3_28,SC3.SC3_27,SC3.SC3_26,SC3.SC3_25,SC3.SC3_24,SC3.SC3_23,SC3.SC3_22,SC3.SC3_21,SC3.SC3_20,SC3.SC3_19,SC3.SC3_18,SC3.SC3_17,SC3.SC3_16,SC3.SC3_15,SC3.SC3_14,SC3.SC3_13,SC3.SC3_12,SC3.SC3_11,SC3.SC3_10,SC3.SC3_9,SC3.SC3_8,SC3.SC3_7,SC3.SC3_6,SC3.SC3_5,SC3.SC3_4,SC3.SC3_3,SC3.SC3_2,SC3.SC3_1,SC3.SC3_0,UMAP_KMEANS.UMAP_KMEANS_35,UMAP_KMEANS.UMAP_KMEANS_34,UMAP_KMEANS.UMAP_KMEANS_33,UMAP_KMEANS.UMAP_KMEANS_32,UMAP_KMEANS.UMAP_KMEANS_31,UMAP_KMEANS.UMAP_KMEANS_30,UMAP_KMEANS.UMAP_KMEANS_29,UMAP_KMEANS.UMAP_KMEANS_28,UMAP_KMEANS.UMAP_KMEANS_27,UMAP_KMEANS.UMAP_KMEANS_26,UMAP_KMEANS.UMAP_KMEANS_25,UMAP_KMEANS.UMAP_KMEANS_24,UMAP_KMEANS.UMAP_KMEANS_23,UMAP_KMEANS.UMAP_KMEANS_22,UMAP_KMEANS.UMAP_KMEANS_21,UMAP_KMEANS.UMAP_KMEANS_20,UMAP_KMEANS.UMAP_KMEANS_19,UMAP_KMEANS.UMAP_KMEANS_18,UMAP_KMEANS.UMAP_KMEANS_17,UMAP_KMEANS.UMAP_KMEANS_16,UMAP_KMEANS.UMAP_KMEANS_15,UMAP_KMEANS.UMAP_KMEANS_14,UMAP_KMEANS.UMAP_KMEANS_13,UMAP_KMEANS.UMAP_KMEANS_12,UMAP_KMEANS.UMAP_KMEANS_11,UMAP_KMEANS.UMAP_KMEANS_10,UMAP_KMEANS.UMAP_KMEANS_9,UMAP_KMEANS.UMAP_KMEANS_8,UMAP_KMEANS.UMAP_KMEANS_7,UMAP_KMEANS.UMAP_KMEANS_6,UMAP_KMEANS.UMAP_KMEANS_5,UMAP_KMEANS.UMAP_KMEANS_4,UMAP_KMEANS.UMAP_KMEANS_3,UMAP_KMEANS.UMAP_KMEANS_2,UMAP_KMEANS.UMAP_KMEANS_1,UMAP_KMEANS.UMAP_KMEANS_0,TSNE_KMEANS.TSNE_KMEANS_35,TSNE_KMEANS.TSNE_KMEANS_34,TSNE_KMEANS.TSNE_KMEANS_33,TSNE_KMEANS.TSNE_KMEANS_32,TSNE_KMEANS.TSNE_KMEANS_31,TSNE_KMEANS.TSNE_KMEANS_30,TSNE_KMEANS.TSNE_KMEANS_29,TSNE_KMEANS.TSNE_KMEANS_28,TSNE_KMEANS.TSNE_KMEANS_27,TSNE_KMEANS.TSNE_KMEANS_26,TSNE_KMEANS.TSNE_KMEANS_25,TSNE_KMEANS.TSNE_KMEANS_24,TSNE_KMEANS.TSNE_KMEANS_23,TSNE_KMEANS.TSNE_KMEANS_22,TSNE_KMEANS.TSNE_KMEANS_21,TSNE_KMEANS.TSNE_KMEANS_20,TSNE_KMEANS.TSNE_KMEANS_19,TSNE_KMEANS.TSNE_KMEANS_18,TSNE_KMEANS.TSNE_KMEANS_17,TSNE_KMEANS.TSNE_KMEANS_16,TSNE_KMEANS.TSNE_KMEANS_15,TSNE_KMEANS.TSNE_KMEANS_14,TSNE_KMEANS.TSNE_KMEANS_13,TSNE_KMEANS.TSNE_KMEANS_12,TSNE_KMEANS.TSNE_KMEANS_11,TSNE_KMEANS.TSNE_KMEANS_10,TSNE_KMEANS.TSNE_KMEANS_9,TSNE_KMEANS.TSNE_KMEANS_8,TSNE_KMEANS.TSNE_KMEANS_7,TSNE_KMEANS.TSNE_KMEANS_6,TSNE_KMEANS.TSNE_KMEANS_5,TSNE_KMEANS.TSNE_KMEANS_4,TSNE_KMEANS.TSNE_KMEANS_3,TSNE_KMEANS.TSNE_KMEANS_2,TSNE_KMEANS.TSNE_KMEANS_1,TSNE_KMEANS.TSNE_KMEANS_0,cells
2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Cell1981
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,18,19,20,20,21,21,21,22,23,23,2,2,2,2,4,4,4,4,4,4,4,4,4,4,15,16,16,17,18,19,19,20,20,21,21,21,22,22,23,23,23,23,23,23,23,24,1,1,1,1,1,1,1,2,2,2,12,12,13,13,13,14,14,15,16,16,17,18,19,19,19,20,20,20,20,21,21,21,21,21,21,26,Cell1982
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,2,2,2,2,4,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Cell1983
2,2,2,2,2,2,2,4,4,4,4,4,5,5,5,5,5,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,Cell1984
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,8,8,9,10,11,11,11,12,12,12,13,13,14,14,14,15,15,15,16,16,16,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell1985
1,3,3,3,3,3,4,5,5,5,5,5,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10,3,4,5,5,6,7,7,7,7,7,7,7,7,7,7,8,8,9,9,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,1,4,5,5,5,5,5,6,6,7,7,7,7,7,7,8,8,8,8,8,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,Cell1986
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,6,6,6,6,6,9,9,9,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,33,33,34,35,Cell1987
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell1988
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,17,17,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,16,16,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,12,12,12,12,13,13,13,13,13,13,13,Cell1989
2,2,2,6,6,6,7,8,9,10,11,11,12,13,13,14,15,16,17,18,19,19,20,21,22,23,24,25,26,27,28,29,30,31,32,32,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,5,6,7,8,9,9,9,10,10,11,11,11,12,12,12,13,13,14,15,15,16,17,18,18,18,19,19,19,19,20,20,20,20,20,20,20,Cell199
2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,12,12,13,14,15,16,16,17,17,18,19,20,21,22,23,24,25,25,26,27,27,2,2,2,2,4,4,9,9,9,13,13,14,15,16,17,18,18,19,20,21,21,22,22,23,23,23,24,24,25,25,32,34,34,35,36,37,2,2,3,6,6,6,6,7,12,13,14,15,16,16,16,17,18,19,20,20,21,22,23,23,23,24,24,24,24,25,25,25,25,25,25,25,Cell1990
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,8,8,9,10,11,11,11,12,12,12,13,13,14,14,14,15,15,15,16,16,16,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell1991
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,6,6,6,6,6,6,9,9,10,10,10,10,10,10,11,11,11,2,2,2,2,4,4,4,4,4,4,4,4,8,8,8,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,9,9,9,10,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,Cell1992
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell1993
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell1994
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,2,2,2,2,4,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28,28,28,28,28,29,30,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,31,32,32,32,33,34,Cell1995
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,8,9,9,9,9,9,9,10,10,11,11,11,11,11,11,12,12,12,4,5,6,6,7,8,8,8,8,8,8,8,9,9,9,10,10,11,11,12,12,12,12,12,12,12,12,12,21,21,21,21,21,21,21,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell1996
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell1997
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell1998
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Cell1999
2,2,2,2,2,2,2,2,2,2,6,6,7,7,7,7,7,8,9,10,10,10,11,11,11,12,12,13,13,13,14,14,14,15,15,15,2,2,3,7,8,9,10,10,10,10,10,10,11,12,12,13,13,14,14,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell2
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,18,19,20,20,21,21,21,22,23,23,2,2,2,2,4,4,4,4,4,4,4,4,4,4,15,16,16,17,18,19,19,20,20,21,21,21,22,22,23,23,23,23,23,23,23,24,1,1,1,1,1,1,1,2,2,2,12,12,13,13,13,14,14,15,16,16,17,18,19,19,19,20,20,20,20,21,21,21,21,21,21,21,Cell20
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell200
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Cell2000
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,8,8,9,10,11,11,11,12,12,12,13,13,14,14,14,15,15,15,16,16,16,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell2001
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,6,6,6,6,6,6,9,9,10,10,10,10,10,10,11,11,11,2,2,2,2,4,4,4,4,4,4,4,4,8,8,8,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,9,9,9,10,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,Cell2002
2,2,2,2,2,2,2,4,4,4,4,4,5,5,5,5,5,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,Cell2003
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,8,8,9,10,11,11,11,12,12,12,13,13,14,14,14,15,15,15,16,16,16,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell2004
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,18,19,20,20,21,21,21,22,23,23,2,2,2,2,4,4,4,4,4,4,4,4,4,4,15,16,16,17,18,19,19,20,20,21,21,21,22,22,23,23,23,23,23,23,23,24,1,1,1,1,1,1,1,2,2,2,12,12,13,13,13,14,14,15,16,16,17,18,19,19,19,20,20,20,20,21,21,21,21,21,21,26,Cell2005
3,4,4,4,4,4,5,6,6,7,8,8,9,9,9,9,9,10,11,12,13,13,14,14,15,16,16,17,18,18,19,19,19,20,21,21,5,6,7,8,9,10,11,11,12,12,12,12,13,14,14,15,15,16,17,18,18,19,19,20,20,20,21,21,22,22,22,22,22,22,22,23,4,5,6,7,8,8,8,9,9,10,10,10,11,11,11,12,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,Cell2006
3,4,4,4,4,4,5,6,6,7,8,8,9,9,9,9,9,10,11,12,13,13,14,14,15,16,16,17,18,18,19,19,19,20,21,21,5,6,7,8,9,10,11,11,12,12,12,12,13,14,14,15,15,16,17,18,18,19,19,20,20,20,21,21,22,22,22,22,22,22,22,23,4,5,6,7,8,8,8,9,9,10,10,10,11,11,11,12,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,Cell2007
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,10,11,11,12,12,22,23,24,24,25,26,26,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,18,18,18,19,19,19,19,19,19,19,19,19,19,2,2,3,6,6,6,6,7,7,8,8,14,15,15,15,16,17,18,19,19,20,21,22,22,22,23,23,23,23,24,24,24,24,24,24,24,Cell2008
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell2009
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,19,20,21,22,23,24,25,26,27,27,28,29,29,2,2,2,2,4,4,4,4,4,4,15,16,17,18,19,20,20,21,22,23,23,24,24,25,25,25,26,26,27,27,27,27,27,27,28,29,1,1,1,1,1,1,1,1,1,6,6,6,6,6,18,19,20,21,22,22,23,24,25,25,25,26,26,26,26,27,27,27,27,27,27,28,Cell201
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,8,8,9,10,11,11,11,12,12,12,13,13,14,14,14,15,15,15,16,16,16,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell2010
3,4,4,4,4,4,5,6,6,7,8,8,9,9,9,9,9,10,11,12,13,13,14,14,15,16,16,17,18,18,19,19,19,20,21,21,5,6,7,8,9,10,11,11,12,12,12,12,13,14,14,15,15,16,17,18,18,19,19,20,20,20,21,21,22,22,22,22,22,22,22,23,4,5,6,7,8,8,8,9,9,10,10,10,11,11,11,12,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,Cell2011
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,10,11,11,12,12,12,13,13,13,14,14,14,2,2,2,2,4,4,9,9,9,9,9,9,10,11,11,12,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,3,6,6,6,6,7,7,8,8,8,8,8,8,9,9,10,10,10,11,12,13,13,13,14,14,14,14,15,15,28,28,28,28,29,Cell2012
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,13,14,14,15,15,15,16,23,23,24,25,25,2,2,2,2,4,4,4,4,4,4,4,13,14,15,16,17,17,18,19,20,20,21,21,22,22,22,23,23,24,24,24,24,24,30,31,32,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,10,16,17,18,18,19,20,21,21,21,22,22,22,22,23,23,23,23,23,23,23,Cell2013
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell2014
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,8,9,9,9,9,9,9,10,10,11,11,11,11,11,11,12,12,12,4,5,6,6,7,8,8,8,8,8,8,8,9,9,9,10,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell2015
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell2016
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,8,8,9,10,11,11,11,12,12,12,13,13,14,14,14,15,15,15,16,16,16,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell2017
2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,12,13,14,15,16,17,17,18,18,19,20,21,22,23,24,25,26,26,27,28,28,2,2,2,2,4,4,4,12,13,14,14,15,16,17,18,19,19,20,21,22,22,23,23,24,24,24,25,25,26,26,26,26,26,26,26,27,1,1,2,2,2,10,11,12,13,14,15,16,17,17,17,18,19,20,21,21,22,23,24,24,24,25,25,25,25,26,26,26,26,26,26,27,Cell2018
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell2019
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,13,14,14,15,15,15,16,16,16,17,18,18,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,18,18,18,19,19,19,19,19,19,19,19,19,19,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,10,10,11,11,11,12,13,14,14,14,15,15,15,15,16,16,16,16,16,16,16,Cell202
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell2020
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell2021
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,17,17,18,18,28,29,30,30,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,21,22,23,24,24,25,25,26,26,26,27,27,28,29,29,29,29,29,30,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,23,24,25,26,26,26,27,27,27,28,29,29,30,30,30,30,31,Cell2022
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,11,11,12,13,14,15,15,16,16,17,18,19,20,21,21,22,22,22,23,24,24,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,10,11,11,12,13,13,14,14,14,15,15,16,17,17,18,19,20,20,20,21,21,21,21,22,22,22,22,22,22,22,Cell2023
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,6,6,6,6,6,9,9,9,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Cell2024
2,2,2,6,6,6,7,8,9,10,11,11,12,13,13,14,15,16,17,18,19,19,20,21,22,23,24,25,26,27,28,29,30,31,32,32,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,5,6,7,8,9,9,9,10,10,11,11,11,12,12,12,13,13,14,15,15,16,17,18,18,18,19,19,19,19,20,20,20,20,20,20,20,Cell2025
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,6,6,6,6,6,6,9,9,10,10,10,10,10,10,11,11,11,2,2,2,2,4,4,4,4,4,4,4,4,8,8,8,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,9,9,9,10,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,Cell2026
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,18,19,20,20,21,21,21,22,23,23,2,2,2,2,4,4,4,4,4,4,4,4,4,4,15,16,16,17,18,19,19,20,20,21,21,21,22,22,23,23,23,23,23,23,23,24,1,1,1,1,1,1,1,2,2,2,12,12,13,13,13,14,14,15,16,16,17,18,19,19,19,20,20,20,20,21,21,21,21,21,21,21,Cell2027
